name	description	type	topic	input	output
a4preproc	"An R package of the ""a4"" packages collection. It is used for microarray data preprocessing where annotation information is added to experimental result data."	['Command-line tool', 'Library']	[{'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}]	[]	[]
rast	"""RAST (Rapid Annotation using Subsystem Technology) is a fully-automated service for annotating complete or nearly complete bacterial and archaeal genomes. It provides high quality genome annotations for these genomes across the whole phylogenetic tree."""	['Web service']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Phylogenetics', 'uri': 'http://edamontology.org/topic_3293'}]	[]	[]
pcpheno	Tools to integrate, annotate, and link phenotypes to cellular organizational units such as protein complexes and pathways.	['Command-line tool', 'Library']	[{'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Genotype and phenotype', 'uri': 'http://edamontology.org/topic_0625'}]	[]	[]
bior	Biological Repository is a toolkit and set of catalogs to retrieve genomic annotation for variants, genes, diseases, conditions, genetic tests, and drugs.	['Command-line tool']	[{'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[]	[]
biocatalogue	A universal catalogue of web services for the life sciences. BioCatalogue provides a common interface for registering, browsing and annotating web services to the life science community.	['Web application']	[{'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Computational biology', 'uri': 'http://edamontology.org/topic_3307'}, {'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}]	[]	[]
carmo	Web-based platform providing comprehensive annotations for multi-omics data, including transcriptomic data sets, epi-genomic modification sites, SNPs from genome re-sequencing, and the large gene lists derived from these omics studies.	['Web application']	[{'term': 'Preclinical and clinical studies', 'uri': 'http://edamontology.org/topic_3379'}, {'term': 'Omics', 'uri': 'http://edamontology.org/topic_3391'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
est2assembly	Platform is the only platform for standardising transcriptome projects: go from raw trace files to an annotated GBrowse interface driven by the Seqfeature database. It accepts both Sanger and 454 sequencing technology for a denovo assembly, annotation and data mining of EST data.	['Command-line tool']	[{'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}, {'term': 'Sequence assembly', 'uri': 'http://edamontology.org/topic_0196'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
flowrepositoryr	This package provides an interface to search and download data and annotations from FlowRepository (flowrepository.org). It uses the FlowRepository programming interface to communicate with a FlowRepository server.	['Command-line tool', 'Library']	[{'term': 'Cell biology', 'uri': 'http://edamontology.org/topic_2229'}]	[]	[]
fusionanalyser	Graphical, event-driven tool dedicated to the identification of driver fusion rearrangements in human cancer through the analysis of paired-end high-throughput transcriptome sequencing data. Requires short, paired-end sequences.	['Desktop application']	[{'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Gene structure', 'uri': 'http://edamontology.org/topic_0114'}, {'term': 'Transcriptomics', 'uri': 'http://edamontology.org/topic_3308'}]	[]	[]
variant	Command line, web service, and web interface for fast and accurate functional characterization of variants found by Next Generation Sequencing.	['Command-line tool', 'Web application']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]
variant	Command line, web service, and web interface for fast and accurate functional characterization of variants found by Next Generation Sequencing.	['Command-line tool', 'Web application']	[{'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]
tableannotator	Tool for annotating tables written in Java. It uses specific annotation schema we proposed that is able to capture information about functions of a cell and inter-cell relationships. It is a tool for extracting annotations from tables in PMC and DailyMed in XML format.	['Command-line tool']	[{'term': 'Preclinical and clinical studies', 'uri': 'http://edamontology.org/topic_3379'}, {'term': 'Drug discovery', 'uri': 'http://edamontology.org/topic_3336'}]	[{'data': {'term': 'text data', 'uri': 'http://edamontology.org/data_2526'}, 'format': {'term': 'xml', 'uri': 'http://edamontology.org/format_2332'}}]	[{'data': {'term': 'text data', 'uri': 'http://edamontology.org/data_2526'}, 'format': {'term': 'xml', 'uri': 'http://edamontology.org/format_2332'}}]
dasir	R package for programmatic retrieval of information from DAS servers.	['Command-line tool', 'Plug-in']	[{'term': 'Computer science', 'uri': 'http://edamontology.org/topic_3316'}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]	[{'data': {'term': 'identifier', 'uri': 'http://edamontology.org/data_0842'}}]
gominer ws	A tool for biological interpretation of microarray data.	['Web service']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
biolabeler	Extract UMLS concepts from Biomedical texts such as scientific paper abstracts, experiments descriptions or medical notes and can be use to automatically curate and annotate BioMedical Literature.	['Web API']	[{'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
macie	Mechanism, Annotation, and Classification in Enzymes: database of enzyme reaction mechanisms.	['Database portal']	[{'term': 'Enzymes', 'uri': 'http://edamontology.org/topic_0821'}, {'term': 'Chemistry', 'uri': 'http://edamontology.org/topic_3314'}, {'term': 'Protein binding sites', 'uri': 'http://edamontology.org/topic_3534'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}]	[]	[]
nlr-parser	Tool to rapidly annotate the NLR (nucleotide-binding leucine-rich repeat) complement from sequenced plant genomes.	['Command-line tool']	[{'term': 'Plant biology', 'uri': 'http://edamontology.org/topic_0780'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}]	[]	[]
descseq	Alter the name or description of a sequence.	['Command-line tool']	[{'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[{'data': {'term': 'sequence record', 'uri': 'http://edamontology.org/data_0849'}}]	[{'data': {'term': 'sequence record', 'uri': 'http://edamontology.org/data_0849'}}]
ddbj	Nucleotide sequence archive database and accompanying database tools for sequence submission, entry retrieval and annotation analysis. A new archive for quantitative genomics data, the DDBJ Omics aRchive (DOR). The DOR stores quantitative data both from the microarray and high-throughput new sequencing platforms. Other improvements include improved content of the patent sequence, released a new submission tool of the Sequence Read Archive (DRA) and the Read Annotation Pipeline.	['Database portal']	[{'term': 'Database management', 'uri': 'http://edamontology.org/topic_3489'}, {'term': 'Gene transcripts', 'uri': 'http://edamontology.org/topic_3512'}, {'term': 'Microarray experiment', 'uri': 'http://edamontology.org/topic_3518'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}]	[]	[]
mir-prefer	Uses expression patterns of miRNA and follows the criteria for plant microRNA annotation to accurately predict plant miRNAs from one or more small RNA-Seq data samples of the same species.	['Command-line tool']	[{'term': 'RNA-Seq', 'uri': 'http://edamontology.org/topic_3170'}, {'term': 'Functional, regulatory and non-coding RNA', 'uri': 'http://edamontology.org/topic_0659'}, {'term': 'RNA', 'uri': 'http://edamontology.org/topic_0099'}]	[]	[]
mpagenomics	A package for multi-patients analysis of genomic markers. It is devoted to (i) efficient segmentation and (ii) genomic marker selection from multi-patient copy number and SNP data profiles.	['Workbench']	[{'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'DNA polymorphism', 'uri': 'http://edamontology.org/topic_2885'}]	[{'data': {'term': 'raw microarray data', 'uri': 'http://edamontology.org/data_3110'}}]	[{'data': {'term': 'raw microarray data', 'uri': 'http://edamontology.org/data_3110'}}]
phenotator	Enter phenotypes descriptions and annotate these description with ontology terms using the entity/quality (EQ) pattern.	['Web application']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
bubastis	An ontology change tool which is able to analyse two ontologies (typically two versions of the same ontology) to highlight logical changes which have occurred and to present these changes in more or less detail, as required.	['Web application']	[{'term': 'Ontology and terminology', 'uri': 'http://edamontology.org/topic_0089'}, {'term': 'Gene expression', 'uri': 'http://edamontology.org/topic_0203'}, {'term': 'Natural language processing', 'uri': 'http://edamontology.org/topic_0218'}, {'term': 'Data governance', 'uri': 'http://edamontology.org/topic_3571'}]	[{'data': {'term': 'ontology', 'uri': 'http://edamontology.org/data_0582'}}]	[{'data': {'term': 'ontology', 'uri': 'http://edamontology.org/data_0582'}}]
pannzer	Fully automated service for functional annotation of prokaryotic and eukaryotic proteins of unknown function. The tool is designed to predict the functional description (DE), EC numbers and GO classes.	['Command-line tool']	[{'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Function analysis', 'uri': 'http://edamontology.org/topic_1775'}, {'term': 'Sequence analysis', 'uri': 'http://edamontology.org/topic_0080'}]	[]	[]
holovir	A robust and flexible data analysis pipeline that provides an optimised and validated workflow for taxonomic and functional characterisation of viral metagenomes.	['Command-line tool']	[{'term': 'Systems biology', 'uri': 'http://edamontology.org/topic_2259'}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]	[{'data': {'term': 'sequence', 'uri': 'http://edamontology.org/data_2044'}}]
keggprofile	Annotation and visualization tool which integrated the expression profiles and the function annotation in KEGG pathway maps. The multi-types and multi-groups expression data can be visualized in one pathway map. It facilitated more detailed analysis about the specific function changes inner pathway or temporal correlations in different genes and samples.	['Command-line tool', 'Library']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}]	[]	[]
magecomet	An online tool that facilitates curation of MAGE-TAB. It combines text-mining and the Experimental Factor Ontology (EFO) to create a semi-automatic environment for faster annotation, guided data-manipulation and content summary.	['Web application']	[{'term': 'Data mining', 'uri': 'http://edamontology.org/topic_3473'}, {'term': 'Data architecture, analysis and design', 'uri': 'http://edamontology.org/topic_3365'}]	[]	[]
mucor	Software to aggregate variant information sourced from multiple VCF files (and some others, see below) into a variety of summary files with varying levels of detail and statistics.	['Command-line tool']	[{'term': 'Genetic variation', 'uri': 'http://edamontology.org/topic_0199'}, {'term': 'Statistics and probability', 'uri': 'http://edamontology.org/topic_2269'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}]	[]	[]
starpdb	A web-server for structural annotation of a protein based on its similarity with known protein structures.	['Web application']	[{'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Protein structure analysis', 'uri': 'http://edamontology.org/topic_2814'}, {'term': 'Protein folds and structural domains', 'uri': 'http://edamontology.org/topic_0736'}]	[]	[]
peakanalyzer	A set of utilities for the automated processing and annotation of genome-wide signal enrichment peaks derived through functional genomics techniques	['Suite']	[{'term': 'Functional genomics', 'uri': 'http://edamontology.org/topic_0085'}, {'term': 'Immunoprecipitation experiment', 'uri': 'http://edamontology.org/topic_3656'}, {'term': 'GWAS study', 'uri': 'http://edamontology.org/topic_3517'}]	[{'data': {'term': 'experiment report', 'uri': 'http://edamontology.org/data_2531'}, 'format': {'term': 'wig', 'uri': 'http://edamontology.org/format_3005'}}]	[{'data': {'term': 'experiment report', 'uri': 'http://edamontology.org/data_2531'}, 'format': {'term': 'wig', 'uri': 'http://edamontology.org/format_3005'}}]
mbrole	Server that performs functional enrichment analysis of a list of chemical compounds derived from a metabolomics experiment, which allows this list to be interpreted in biological terms.	['Web service']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Metabolomics', 'uri': 'http://edamontology.org/topic_3172'}]	[]	[]
pannotator	Automated pipeline for the annotation of closely related genomes well suited for pangenome studies.	['Web application']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Sequencing', 'uri': 'http://edamontology.org/topic_3168'}, {'term': 'Microbiology', 'uri': 'http://edamontology.org/topic_3301'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[]	[]
metdisease	App for Cytoscape, the bioinformatics network visualization tool. The app is used to annotate a metabolic network with MeSH disease terms, explore related diseases within a network, and link to PubMed references corresponding to any network node and selection of MeSH terms.	['Desktop application']	[{'term': 'Molecular interactions, pathways and networks', 'uri': 'http://edamontology.org/topic_0602'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Endocrinology and metabolism', 'uri': 'http://edamontology.org/topic_3407'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}]	[]	[]
magi	Publicly available web application to explore and annotate cancer genomics data.	['Web application']	[{'term': 'Oncology', 'uri': 'http://edamontology.org/topic_2640'}, {'term': 'Genetics', 'uri': 'http://edamontology.org/topic_3053'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}]	[]	[]
npact	Computational and graphical representation tool for gene identification and sequence annotation. Identifies sequence segments of any length with statistically-significant 3-base compositional periodicities and associated with ORF structures .	['Command-line tool']	[{'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Nucleic acid sites, features and motifs', 'uri': 'http://edamontology.org/topic_3511'}, {'term': 'Model organisms', 'uri': 'http://edamontology.org/topic_0621'}]	[]	[]
cogs	Collections of Clusters of Orthologous Genes provide indispensable tools for comparative genomic analysis, evolutionary reconstruction and functional annotation of new genomes.	['Web application']	[{'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'DNA', 'uri': 'http://edamontology.org/topic_0654'}, {'term': 'Genomics', 'uri': 'http://edamontology.org/topic_0622'}, {'term': 'Evolutionary biology', 'uri': 'http://edamontology.org/topic_3299'}, {'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}]	[]	[]
marky	It is able to annotate biomedical texts using different annotation classes. You only need a server with php technology and one database to annotate documents with a browser. Users can enter biomedical documents to be annotated by other users and get annotations for relevant terms, such as diseases, symptoms and treatments.	['Desktop application']	[{'term': 'Data submission, annotation and curation', 'uri': 'http://edamontology.org/topic_0219'}, {'term': 'Data management', 'uri': 'http://edamontology.org/topic_3071'}]	[]	[]
